Date,Team,Acquired,Relinquished,Notes
12/12/2017,76ers,Joel Embiid,,activated from IL
12/12/2017,76ers,T.J. McConnell,,activated from IL
12/12/2017,Cavaliers,London Perrantes,,activated from IL
12/12/2017,Cavaliers,Tristan Thompson,,activated from IL
12/12/2017,Kings,,JaKarr Sampson,placed on IL
12/12/2017,Kings,Willie Cauley-Stein,,activated from IL
12/12/2017,Nuggets,Monte Morris,,activated from IL
12/12/2017,Spurs,,Darrun Hilliard,placed on IL
12/12/2017,Spurs,,Derrick White,placed on IL
12/12/2017,Spurs,,Matt Costello,placed on IL
12/12/2017,Spurs,(William) Tony Parker,,activated from IL
12/12/2017,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
12/12/2017,Spurs,Kawhi Leonard,,activated from IL
12/12/2017,Spurs,Pau Gasol,,activated from IL
12/13/2017,Blazers,Maurice Harkless / Moe Harkless,,activated from IL
12/13/2017,Celtics,,Al Horford,placed on IL for rest
12/13/2017,Celtics,Kyrie Irving,,activated from IL
12/13/2017,Hornets,,Julyan Stone,placed on IL
12/13/2017,Hornets,Nicolas Batum,,activated from IL
12/13/2017,Jazz,,Raulzinho Neto / Raul Neto,placed on IL with concussion
12/13/2017,Jazz,Nate Wolters,,activated from IL
12/13/2017,Magic,,Aaron Gordon,placed on IL with concussion
12/13/2017,Nuggets,,Monte Morris,placed on IL
12/13/2017,Nuggets,,Will Barton,placed on IL with bruised lower back
12/13/2017,Nuggets,Nikola Jokic,,activated from IL
12/13/2017,Pelicans,Jameer Nelson,,activated from IL
12/13/2017,Rockets,,Demetrius Jackson,placed on IL
12/13/2017,Rockets,Zhou Qi / Qi Zhou,,activated from IL
12/13/2017,Wizards,John Wall (a),,activated from IL
12/13/2017,Magic,Jamel Artis,,activated from IL
12/13/2017,Magic,Khem Birch,,activated from IL
12/14/2017,Hawks,John Collins,,activated from IL
12/14/2017,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
12/14/2017,Kings,Malachi Richardson,,activated from IL
12/15/2017,76ers,,Furkan Korkmaz,placed on IL
12/15/2017,76ers,Robert Covington,,activated from IL
12/15/2017,Blazers,,Caleb Swanigan,placed on IL
12/15/2017,Blazers,Jusuf Nurkic,,activated from IL
12/15/2017,Bucks,,Joel Bolomboy,placed on IL
12/15/2017,Bulls,,Lauri Markkanen,placed on IL with back spasms
12/15/2017,Celtics,,Jabari Bird,placed on IL
12/15/2017,Celtics,,Kadeem Allen,placed on IL
12/15/2017,Celtics,Al Horford,,activated from IL
12/15/2017,Clippers,,Austin Rivers,placed on IL with concussion
12/15/2017,Clippers,,Milos Teodosic,placed on IL for rest
12/15/2017,Clippers,Brice Johnson,,activated from IL
12/15/2017,Grizzlies,,Tyreke Evans,placed on IL with sore right hip
12/15/2017,Hornets,,Mangok Mathiang,placed on IL
12/15/2017,Jazz,Joe Johnson,,activated from IL
12/15/2017,Magic,,Arron Afflalo,placed on IL with back spasms
12/15/2017,Magic,,Khem Birch,placed on IL
12/15/2017,Magic,Aaron Gordon,,activated from IL
12/15/2017,Nuggets,,Juancho Hernangomez / Juan Hernangomez,placed on IL
12/15/2017,Nuggets,Will Barton,,activated from IL
12/15/2017,Raptors,Delon Wright,,activated from IL
12/15/2017,Rockets,,Luc Richard Mbah a Moute / Luc Mbah a Moute,placed on IL with dislocated right shoulder
12/15/2017,Thunder,,Kyle Singler,placed on IL
12/15/2017,Thunder,Andre Roberson,,activated from IL
12/15/2017,Hornets,Julyan Stone,,activated from IL
12/15/2017,Nuggets,Torrey Craig,,activated from IL
12/15/2017,Nets,Isaiah Whitehead,,activated from IL
12/16/2017,Clippers,Milos Teodosic,,activated from IL
12/16/2017,Grizzlies,,Ivan Rabb,placed on IL
12/16/2017,Grizzlies,Kobi Simmons,,activated from IL
12/16/2017,Knicks,,Kristaps Porzingis,placed on IL with sore left knee
12/16/2017,Knicks,Joakim Noah,,activated from IL
12/16/2017,Spurs,,(William) Tony Parker,placed on IL for rest
12/16/2017,Spurs,,Kawhi Leonard,placed on IL for rest
12/16/2017,Spurs,Darrun Hilliard,,activated from IL
